Poll_ID,Date,Date_Start,Date_End,n,Parliament_ID,Institute_ID,Tasker_ID,Party_ID,Pct,Institute_Name,Parliament_Name,Tasker_Name,Party_Name
494,2017-05-05,2017-05-02,2017-05-04,1032,10,6,5,5,6,Forschungsgruppe Wahlen,Nordrhein-Westfalen (NRW),ZDF-Politbarometer,Linke
494,2017-05-05,2017-05-02,2017-05-04,1032,10,6,5,7,6,Forschungsgruppe Wahlen,Nordrhein-Westfalen (NRW),ZDF-Politbarometer,AfD
494,2017-05-05,2017-05-02,2017-05-04,1032,10,6,5,0,4.5,Forschungsgruppe Wahlen,Nordrhein-Westfalen (NRW),ZDF-Politbarometer,Sonstige
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,101,32,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,CDU
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,2,29,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,SPD
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,4,12,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Grüne
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,3,11,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,FDP
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,7,6,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,AfD
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,5,4.5,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Linke
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,10,3,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,SSW
493,2017-05-04,2017-05-02,2017-05-04,1814,15,6,5,0,2.5,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Sonstige
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,2,32,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,SPD
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,101,31,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,CDU
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,3,13,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,FDP
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,7,8,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,AfD
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,4,7,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,Grüne
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,5,5,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,Linke
492,2017-05-04,2017-05-02,2017-05-03,1000,10,1,11,0,4,Infratest dimap,Nordrhein-Westfalen (NRW),ARD,Sonstige
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,1,36,GMS,Bundestag,GMS,CDU/CSU
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,2,29,GMS,Bundestag,GMS,SPD
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,7,9,GMS,Bundestag,GMS,AfD
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,5,8,GMS,Bundestag,GMS,Linke
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,3,7,GMS,Bundestag,GMS,FDP
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,4,7,GMS,Bundestag,GMS,Grüne
491,2017-05-04,2017-04-30,2017-05-03,1004,0,4,7,0,4,GMS,Bundestag,GMS,Sonstige
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,1,36,Ipsos,Bundestag,Ipsos,CDU/CSU
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,2,30,Ipsos,Bundestag,Ipsos,SPD
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,7,9,Ipsos,Bundestag,Ipsos,AfD
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,5,8,Ipsos,Bundestag,Ipsos,Linke
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,4,7,Ipsos,Bundestag,Ipsos,Grüne
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,0,5,Ipsos,Bundestag,Ipsos,Sonstige
490,2017-05-04,2017-04-28,2017-05-02,1059,0,17,13,3,5,Ipsos,Bundestag,Ipsos,FDP
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,2,24,Forsa,Berlin,Berliner Zeitung,SPD
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,101,20,Forsa,Berlin,Berliner Zeitung,CDU
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,5,16,Forsa,Berlin,Berliner Zeitung,Linke
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,4,12,Forsa,Berlin,Berliner Zeitung,Grüne
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,0,11,Forsa,Berlin,Berliner Zeitung,Sonstige
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,7,9,Forsa,Berlin,Berliner Zeitung,AfD
489,2017-05-03,2017-04-19,2017-04-27,1002,3,2,15,3,8,Forsa,Berlin,Berliner Zeitung,FDP
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,1,36,Forsa,Bundestag,Stern / RTL,CDU/CSU
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,2,28,Forsa,Bundestag,Stern / RTL,SPD
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,4,8,Forsa,Bundestag,Stern / RTL,Grüne
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,5,8,Forsa,Bundestag,Stern / RTL,Linke
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,7,8,Forsa,Bundestag,Stern / RTL,AfD
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,3,7,Forsa,Bundestag,Stern / RTL,FDP
488,2017-05-03,2017-04-24,2017-04-28,2502,0,2,2,0,5,Forsa,Bundestag,Stern / RTL,Sonstige
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,1,34,INSA,Bundestag,BILD,CDU/CSU
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,2,28.5,INSA,Bundestag,BILD,SPD
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,5,10.5,INSA,Bundestag,BILD,Linke
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,7,9,INSA,Bundestag,BILD,AfD
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,3,7,INSA,Bundestag,BILD,FDP
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,4,6.5,INSA,Bundestag,BILD,Grüne
487,2017-05-02,2017-04-28,2017-05-02,2035,0,5,4,0,4.5,INSA,Bundestag,BILD,Sonstige
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,1,35.6,Civey,Bundestag,Spiegel Online,CDU/CSU
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,2,28.5,Civey,Bundestag,Spiegel Online,SPD
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,5,8.9,Civey,Bundestag,Spiegel Online,Linke
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,7,8.9,Civey,Bundestag,Spiegel Online,AfD
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,4,7.5,Civey,Bundestag,Spiegel Online,Grüne
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,3,6.5,Civey,Bundestag,Spiegel Online,FDP
486,2017-05-02,2017-04-25,2017-05-02,7566,0,16,14,0,4.1,Civey,Bundestag,Spiegel Online,Sonstige
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,1,36,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,2,29,Emnid,Bundestag,BILD am Sonntag,SPD
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,7,9,Emnid,Bundestag,BILD am Sonntag,AfD
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,4,7,Emnid,Bundestag,BILD am Sonntag,Grüne
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,3,6,Emnid,Bundestag,BILD am Sonntag,FDP
485,2017-04-30,2017-04-20,2017-04-26,2439,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,101,33,INSA,Schleswig-Holstein,BILD,CDU
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,2,29,INSA,Schleswig-Holstein,BILD,SPD
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,4,12,INSA,Schleswig-Holstein,BILD,Grüne
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,3,10,INSA,Schleswig-Holstein,BILD,FDP
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,5,5,INSA,Schleswig-Holstein,BILD,Linke
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,7,5,INSA,Schleswig-Holstein,BILD,AfD
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,10,4,INSA,Schleswig-Holstein,BILD,SSW
484,2017-04-29,2017-04-26,2017-04-28,1004,15,5,4,0,2,INSA,Schleswig-Holstein,BILD,Sonstige
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,2,35,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,SPD
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,101,29,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,CDU
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,3,12,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,FDP
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,7,7,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,AfD
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,4,6,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,Grüne
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,5,6,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,Linke
483,2017-04-28,2017-04-20,2017-04-25,1018,10,2,42,0,5,Forsa,Nordrhein-Westfalen (NRW),Kölner Stadt-Anzeiger / Express,Sonstige
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,1,37,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,CDU/CSU
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,2,29,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,SPD
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,5,9,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Linke
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,4,8,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Grüne
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,7,8,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,AfD
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,3,6,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,FDP
482,2017-04-28,2017-04-25,2017-04-27,1328,0,6,5,0,3,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Sonstige
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,101,32,Infratest dimap,Schleswig-Holstein,ARD,CDU
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,2,31,Infratest dimap,Schleswig-Holstein,ARD,SPD
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,4,12,Infratest dimap,Schleswig-Holstein,ARD,Grüne
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,3,8.5,Infratest dimap,Schleswig-Holstein,ARD,FDP
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,7,6,Infratest dimap,Schleswig-Holstein,ARD,AfD
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,5,4.5,Infratest dimap,Schleswig-Holstein,ARD,Linke
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,0,3,Infratest dimap,Schleswig-Holstein,ARD,Sonstige
481,2017-04-27,2017-04-25,2017-04-26,1003,15,1,11,10,3,Infratest dimap,Schleswig-Holstein,ARD,SSW
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,101,32,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,CDU
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,2,30,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,SPD
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,4,12,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Grüne
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,3,9,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,FDP
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,7,6,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,AfD
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,5,5,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Linke
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,0,3,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,Sonstige
480,2017-04-27,2017-04-24,2017-04-26,1001,15,6,5,10,3,Forschungsgruppe Wahlen,Schleswig-Holstein,ZDF-Politbarometer,SSW
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,1,36,Forsa,Bundestag,Stern / RTL,CDU/CSU
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,2,30,Forsa,Bundestag,Stern / RTL,SPD
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,7,9,Forsa,Bundestag,Stern / RTL,AfD
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,5,8,Forsa,Bundestag,Stern / RTL,Linke
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,4,7,Forsa,Bundestag,Stern / RTL,Grüne
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,3,6,Forsa,Bundestag,Stern / RTL,FDP
479,2017-04-26,2017-04-18,2017-04-21,2002,0,2,2,0,4,Forsa,Bundestag,Stern / RTL,Sonstige
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,1,36,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,CDU/CSU
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,2,31,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,SPD
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,5,9,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Linke
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,4,7,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Grüne
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,7,7,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,AfD
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,3,6,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,FDP
478,2017-04-25,2017-04-01,2017-04-13,1407,0,9,6,0,4,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Sonstige
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,1,34.7,Civey,Bundestag,Spiegel Online,CDU/CSU
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,2,30.3,Civey,Bundestag,Spiegel Online,SPD
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,7,9.2,Civey,Bundestag,Spiegel Online,AfD
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,5,8.6,Civey,Bundestag,Spiegel Online,Linke
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,4,6.8,Civey,Bundestag,Spiegel Online,Grüne
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,3,6.2,Civey,Bundestag,Spiegel Online,FDP
477,2017-04-25,2017-04-19,2017-04-25,7557,0,16,14,0,4.2,Civey,Bundestag,Spiegel Online,Sonstige
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,2,36,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,SPD
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,101,27,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,CDU
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,7,11,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,AfD
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,5,8,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,Linke
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,3,7,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,FDP
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,4,6,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,Grüne
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,0,3,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,Sonstige
476,2017-04-25,2017-04-12,2017-04-19,1051,10,13,26,6,2,YouGov,Nordrhein-Westfalen (NRW),SAT.1 NRW,Piraten
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,1,34,INSA,Bundestag,BILD,CDU/CSU
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,2,30,INSA,Bundestag,BILD,SPD
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,7,10,INSA,Bundestag,BILD,AfD
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,5,9.5,INSA,Bundestag,BILD,Linke
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,3,6.5,INSA,Bundestag,BILD,FDP
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,4,6.5,INSA,Bundestag,BILD,Grüne
475,2017-04-25,2017-04-21,2017-04-24,2041,0,5,4,0,3.5,INSA,Bundestag,BILD,Sonstige
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,101,34,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,CDU
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,2,34,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,SPD
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,3,10,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,FDP
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,7,8,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,AfD
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,4,6,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,Grüne
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,5,5,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,Linke
474,2017-04-23,2017-04-18,2017-04-20,1003,10,1,28,0,3,Infratest dimap,Nordrhein-Westfalen (NRW),WDR-Westpol,Sonstige
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,1,36,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,2,31,Emnid,Bundestag,BILD am Sonntag,SPD
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,7,9,Emnid,Bundestag,BILD am Sonntag,AfD
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,4,6,Emnid,Bundestag,BILD am Sonntag,Grüne
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,3,5,Emnid,Bundestag,BILD am Sonntag,FDP
473,2017-04-23,2017-04-13,2017-04-19,1412,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,2,39,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,SPD
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,101,29.7,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,CDU
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,3,9.2,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,FDP
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,7,8.6,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,AfD
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,4,6,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,Grüne
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,5,4.5,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,Linke
472,2017-04-21,2017-04-04,2017-04-20,5015,10,16,14,0,3,Civey,Nordrhein-Westfalen (NRW),Spiegel Online,Sonstige
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,1,35,Infratest dimap,Bundestag,ARD-Morgenmagazin,CDU/CSU
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,2,30,Infratest dimap,Bundestag,ARD-Morgenmagazin,SPD
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,7,10,Infratest dimap,Bundestag,ARD-Morgenmagazin,AfD
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,5,8,Infratest dimap,Bundestag,ARD-Morgenmagazin,Linke
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,4,7,Infratest dimap,Bundestag,ARD-Morgenmagazin,Grüne
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,3,6,Infratest dimap,Bundestag,ARD-Morgenmagazin,FDP
471,2017-04-21,2017-04-18,2017-04-19,934,0,1,1,0,4,Infratest dimap,Bundestag,ARD-Morgenmagazin,Sonstige
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,2,33,Infratest dimap,Schleswig-Holstein,NDR,SPD
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,101,31,Infratest dimap,Schleswig-Holstein,NDR,CDU
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,4,12,Infratest dimap,Schleswig-Holstein,NDR,Grüne
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,3,9,Infratest dimap,Schleswig-Holstein,NDR,FDP
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,7,5,Infratest dimap,Schleswig-Holstein,NDR,AfD
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,5,4,Infratest dimap,Schleswig-Holstein,NDR,Linke
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,0,3,Infratest dimap,Schleswig-Holstein,NDR,Sonstige
470,2017-04-20,2017-04-18,2017-04-19,1002,15,1,39,10,3,Infratest dimap,Schleswig-Holstein,NDR,SSW
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,1,35,Ipsos,Bundestag,Ipsos,CDU/CSU
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,2,30,Ipsos,Bundestag,Ipsos,SPD
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,7,10,Ipsos,Bundestag,Ipsos,AfD
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,5,8,Ipsos,Bundestag,Ipsos,Linke
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,4,7,Ipsos,Bundestag,Ipsos,Grüne
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,0,5,Ipsos,Bundestag,Ipsos,Sonstige
469,2017-04-20,2017-04-13,2017-04-18,1056,0,17,13,3,5,Ipsos,Bundestag,Ipsos,FDP
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,1,34.4,Civey,Bundestag,Spiegel Online,CDU/CSU
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,2,29.8,Civey,Bundestag,Spiegel Online,SPD
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,7,9.5,Civey,Bundestag,Spiegel Online,AfD
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,5,8.7,Civey,Bundestag,Spiegel Online,Linke
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,4,7.2,Civey,Bundestag,Spiegel Online,Grüne
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,3,6.3,Civey,Bundestag,Spiegel Online,FDP
468,2017-04-19,2017-04-09,2017-04-17,7549,0,16,14,0,4.1,Civey,Bundestag,Spiegel Online,Sonstige
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,1,36,Forsa,Bundestag,Stern / RTL,CDU/CSU
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,2,30,Forsa,Bundestag,Stern / RTL,SPD
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,5,9,Forsa,Bundestag,Stern / RTL,Linke
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,7,8,Forsa,Bundestag,Stern / RTL,AfD
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,3,6,Forsa,Bundestag,Stern / RTL,FDP
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,4,6,Forsa,Bundestag,Stern / RTL,Grüne
467,2017-04-19,2017-04-10,2017-04-13,2007,0,2,2,0,5,Forsa,Bundestag,Stern / RTL,Sonstige
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,1,34,INSA,Bundestag,BILD,CDU/CSU
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,2,30.5,INSA,Bundestag,BILD,SPD
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,7,10,INSA,Bundestag,BILD,AfD
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,5,9,INSA,Bundestag,BILD,Linke
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,3,6.5,INSA,Bundestag,BILD,FDP
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,4,6,INSA,Bundestag,BILD,Grüne
466,2017-04-19,2017-04-14,2017-04-18,2038,0,5,4,0,4,INSA,Bundestag,BILD,Sonstige
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,1,35,Emnid,Bundestag,BILD am Sonntag,CDU/CSU
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,2,31,Emnid,Bundestag,BILD am Sonntag,SPD
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,7,9,Emnid,Bundestag,BILD am Sonntag,AfD
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,4,7,Emnid,Bundestag,BILD am Sonntag,Grüne
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,3,6,Emnid,Bundestag,BILD am Sonntag,FDP
465,2017-04-16,2017-04-06,2017-04-12,2436,0,3,3,0,3,Emnid,Bundestag,BILD am Sonntag,Sonstige
464,2017-04-14,2017-04-05,2017-04-11,1005,16,5,4,101,33,INSA,Thüringen,BILD,CDU
464,2017-04-14,2017-04-05,2017-04-11,1005,16,5,4,5,22,INSA,Thüringen,BILD,Linke
