Poll_ID,Date,Date_Start,Date_End,n,Parliament_ID,Institute_ID,Tasker_ID,Party_ID,Pct,Institute_Name,Parliament_Name,Tasker_Name,Party_Name,Vote_Date
549,2017-06-21,2017-06-15,2017-06-19,1000,4,1,45,4,6,Infratest dimap,Brandenburg,RBB Brandenburg aktuell,Gruene,2019-09-01
549,2017-06-21,2017-06-15,2017-06-19,1000,4,1,45,0,5,Infratest dimap,Brandenburg,RBB Brandenburg aktuell,Sonstige,2019-09-01
549,2017-06-21,2017-06-15,2017-06-19,1000,4,1,45,3,3,Infratest dimap,Brandenburg,RBB Brandenburg aktuell,FDP,2019-09-01
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,1,39,Forsa,Bundestag,Stern / RTL,CDUCSU,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,2,23,Forsa,Bundestag,Stern / RTL,SPD,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,5,10,Forsa,Bundestag,Stern / RTL,Linke,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,3,8,Forsa,Bundestag,Stern / RTL,FDP,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,4,8,Forsa,Bundestag,Stern / RTL,Gruene,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,7,7,Forsa,Bundestag,Stern / RTL,AfD,2017-09-24
548,2017-06-21,2017-06-12,2017-06-16,2505,0,2,2,0,5,Forsa,Bundestag,Stern / RTL,Sonstige,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,1,40,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,CDUCSU,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,2,24,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,SPD,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,3,10.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,FDP,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,5,8.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Linke,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,4,7,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Gruene,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,7,6.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,AfD,2017-09-24
547,2017-06-20,2017-06-01,2017-06-15,1437,0,9,6,0,3.5,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Sonstige,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,1,37.6,Civey,Bundestag,Spiegel Online,CDUCSU,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,2,23.1,Civey,Bundestag,Spiegel Online,SPD,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,3,9.1,Civey,Bundestag,Spiegel Online,FDP,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,5,9,Civey,Bundestag,Spiegel Online,Linke,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,4,8,Civey,Bundestag,Spiegel Online,Gruene,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,7,7.8,Civey,Bundestag,Spiegel Online,AfD,2017-09-24
546,2017-06-20,2017-06-17,2017-06-20,10091,0,16,14,0,5.4,Civey,Bundestag,Spiegel Online,Sonstige,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,1,36.5,INSA,Bundestag,BILD,CDUCSU,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,2,25,INSA,Bundestag,BILD,SPD,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,5,11,INSA,Bundestag,BILD,Linke,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,3,9,INSA,Bundestag,BILD,FDP,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,7,9,INSA,Bundestag,BILD,AfD,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,4,6.5,INSA,Bundestag,BILD,Gruene,2017-09-24
545,2017-06-20,2017-06-16,2017-06-19,2040,0,5,4,0,3,INSA,Bundestag,BILD,Sonstige,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,1,39,Emnid,Bundestag,BILD am Sonntag,CDUCSU,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,2,25,Emnid,Bundestag,BILD am Sonntag,SPD,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,7,8,Emnid,Bundestag,BILD am Sonntag,AfD,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,3,7,Emnid,Bundestag,BILD am Sonntag,FDP,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,4,7,Emnid,Bundestag,BILD am Sonntag,Gruene,2017-09-24
544,2017-06-17,2017-06-08,2017-06-13,2054,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,2017-09-24
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,1,22.6,Civey,Berlin,Der Tagesspiegel,CDUCSU,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,2,21.4,Civey,Berlin,Der Tagesspiegel,SPD,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,5,17.2,Civey,Berlin,Der Tagesspiegel,Linke,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,0,12.5,Civey,Berlin,Der Tagesspiegel,Sonstige,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,4,10.2,Civey,Berlin,Der Tagesspiegel,Gruene,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,7,8.9,Civey,Berlin,Der Tagesspiegel,AfD,NA
543,2017-06-17,2017-05-30,2017-06-17,4542,3,16,17,3,7.2,Civey,Berlin,Der Tagesspiegel,FDP,NA
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,1,39,Infratest dimap,Bundestag,ARD-Morgenmagazin,CDUCSU,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,2,24,Infratest dimap,Bundestag,ARD-Morgenmagazin,SPD,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,3,9,Infratest dimap,Bundestag,ARD-Morgenmagazin,FDP,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,5,8,Infratest dimap,Bundestag,ARD-Morgenmagazin,Linke,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,7,8,Infratest dimap,Bundestag,ARD-Morgenmagazin,AfD,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,4,7,Infratest dimap,Bundestag,ARD-Morgenmagazin,Gruene,2017-09-24
542,2017-06-16,2017-06-12,2017-06-13,1018,0,1,1,0,5,Infratest dimap,Bundestag,ARD-Morgenmagazin,Sonstige,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,1,38,Ipsos,Bundestag,Ipsos,CDUCSU,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,2,26,Ipsos,Bundestag,Ipsos,SPD,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,7,9,Ipsos,Bundestag,Ipsos,AfD,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,5,8,Ipsos,Bundestag,Ipsos,Linke,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,3,7,Ipsos,Bundestag,Ipsos,FDP,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,4,7,Ipsos,Bundestag,Ipsos,Gruene,2017-09-24
541,2017-06-15,2017-06-09,2017-06-12,1054,0,17,13,0,4,Ipsos,Bundestag,Ipsos,Sonstige,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,1,36.5,Civey,Bundestag,Spiegel Online,CDUCSU,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,2,24.4,Civey,Bundestag,Spiegel Online,SPD,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,5,9.3,Civey,Bundestag,Spiegel Online,Linke,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,3,8.7,Civey,Bundestag,Spiegel Online,FDP,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,7,8.5,Civey,Bundestag,Spiegel Online,AfD,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,4,7.7,Civey,Bundestag,Spiegel Online,Gruene,2017-09-24
540,2017-06-13,2017-06-06,2017-06-13,10076,0,16,14,0,4.9,Civey,Bundestag,Spiegel Online,Sonstige,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,1,38,Forsa,Bundestag,Stern / RTL,CDUCSU,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,2,24,Forsa,Bundestag,Stern / RTL,SPD,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,3,9,Forsa,Bundestag,Stern / RTL,FDP,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,4,8,Forsa,Bundestag,Stern / RTL,Gruene,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,5,8,Forsa,Bundestag,Stern / RTL,Linke,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,7,7,Forsa,Bundestag,Stern / RTL,AfD,2017-09-24
539,2017-06-13,2017-06-06,2017-06-09,2004,0,2,2,0,6,Forsa,Bundestag,Stern / RTL,Sonstige,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,1,37.5,INSA,Bundestag,BILD,CDUCSU,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,2,23.5,INSA,Bundestag,BILD,SPD,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,5,11,INSA,Bundestag,BILD,Linke,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,3,9,INSA,Bundestag,BILD,FDP,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,7,9,INSA,Bundestag,BILD,AfD,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,4,6.5,INSA,Bundestag,BILD,Gruene,2017-09-24
538,2017-06-12,2017-06-09,2017-06-12,2051,0,5,4,0,3.5,INSA,Bundestag,BILD,Sonstige,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,1,39,Emnid,Bundestag,BILD am Sonntag,CDUCSU,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,2,25,Emnid,Bundestag,BILD am Sonntag,SPD,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,5,9,Emnid,Bundestag,BILD am Sonntag,Linke,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,4,8,Emnid,Bundestag,BILD am Sonntag,Gruene,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,7,8,Emnid,Bundestag,BILD am Sonntag,AfD,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,3,7,Emnid,Bundestag,BILD am Sonntag,FDP,2017-09-24
537,2017-06-10,2017-06-01,2017-06-07,1398,0,3,3,0,4,Emnid,Bundestag,BILD am Sonntag,Sonstige,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,1,38,Infratest dimap,Bundestag,ARD-Tagesthemen,CDUCSU,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,2,24,Infratest dimap,Bundestag,ARD-Tagesthemen,SPD,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,3,10,Infratest dimap,Bundestag,ARD-Tagesthemen,FDP,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,7,9,Infratest dimap,Bundestag,ARD-Tagesthemen,AfD,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,5,8,Infratest dimap,Bundestag,ARD-Tagesthemen,Linke,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,4,7,Infratest dimap,Bundestag,ARD-Tagesthemen,Gruene,2017-09-24
536,2017-06-08,2017-06-06,2017-06-07,1503,0,1,10,0,4,Infratest dimap,Bundestag,ARD-Tagesthemen,Sonstige,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,1,39,Forsa,Bundestag,Stern / RTL,CDUCSU,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,2,24,Forsa,Bundestag,Stern / RTL,SPD,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,3,8,Forsa,Bundestag,Stern / RTL,FDP,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,4,8,Forsa,Bundestag,Stern / RTL,Gruene,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,5,8,Forsa,Bundestag,Stern / RTL,Linke,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,7,7,Forsa,Bundestag,Stern / RTL,AfD,2017-09-24
535,2017-06-07,2017-05-29,2017-06-02,2501,0,2,2,0,6,Forsa,Bundestag,Stern / RTL,Sonstige,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,1,37.7,Civey,Bundestag,Spiegel Online,CDUCSU,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,2,24.6,Civey,Bundestag,Spiegel Online,SPD,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,7,8.9,Civey,Bundestag,Spiegel Online,AfD,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,5,8.5,Civey,Bundestag,Spiegel Online,Linke,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,3,7.9,Civey,Bundestag,Spiegel Online,FDP,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,4,7.3,Civey,Bundestag,Spiegel Online,Gruene,2017-09-24
534,2017-06-06,2017-05-30,2017-06-06,10084,0,16,14,0,5.1,Civey,Bundestag,Spiegel Online,Sonstige,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,1,38,INSA,Bundestag,BILD,CDUCSU,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,2,23,INSA,Bundestag,BILD,SPD,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,5,11,INSA,Bundestag,BILD,Linke,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,3,9,INSA,Bundestag,BILD,FDP,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,7,8,INSA,Bundestag,BILD,AfD,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,4,7,INSA,Bundestag,BILD,Gruene,2017-09-24
533,2017-06-06,2017-06-02,2017-06-06,2037,0,5,4,0,4,INSA,Bundestag,BILD,Sonstige,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,1,38,Emnid,Bundestag,BILD am Sonntag,CDUCSU,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,2,27,Emnid,Bundestag,BILD am Sonntag,SPD,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,5,8,Emnid,Bundestag,BILD am Sonntag,Linke,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,7,8,Emnid,Bundestag,BILD am Sonntag,AfD,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,3,7,Emnid,Bundestag,BILD am Sonntag,FDP,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,4,7,Emnid,Bundestag,BILD am Sonntag,Gruene,2017-09-24
532,2017-06-03,2017-05-24,2017-05-31,1838,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,1,37,YouGov,Bundestag,YouGov,CDUCSU,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,2,23,YouGov,Bundestag,YouGov,SPD,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,5,10,YouGov,Bundestag,YouGov,Linke,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,3,9,YouGov,Bundestag,YouGov,FDP,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,7,9,YouGov,Bundestag,YouGov,AfD,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,4,8,YouGov,Bundestag,YouGov,Gruene,2017-09-24
531,2017-06-02,2017-05-29,2017-05-31,2040,0,13,43,0,4,YouGov,Bundestag,YouGov,Sonstige,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,1,39,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,CDUCSU,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,2,25,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,SPD,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,5,9,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Linke,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,3,8,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,FDP,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,7,8,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,AfD,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,4,7,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Gruene,2017-09-24
530,2017-06-02,2017-05-30,2017-06-01,1301,0,6,5,0,4,Forschungsgruppe Wahlen,Bundestag,ZDF-Politbarometer,Sonstige,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,1,39,GMS,Bundestag,GMS,CDUCSU,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,2,23,GMS,Bundestag,GMS,SPD,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,3,10,GMS,Bundestag,GMS,FDP,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,4,8,GMS,Bundestag,GMS,Gruene,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,5,8,GMS,Bundestag,GMS,Linke,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,7,8,GMS,Bundestag,GMS,AfD,2017-09-24
529,2017-06-01,2017-05-26,2017-05-31,1016,0,4,7,0,4,GMS,Bundestag,GMS,Sonstige,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,1,38,Ipsos,Bundestag,Ipsos,CDUCSU,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,2,28,Ipsos,Bundestag,Ipsos,SPD,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,5,8,Ipsos,Bundestag,Ipsos,Linke,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,7,8,Ipsos,Bundestag,Ipsos,AfD,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,3,7,Ipsos,Bundestag,Ipsos,FDP,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,4,7,Ipsos,Bundestag,Ipsos,Gruene,2017-09-24
528,2017-06-01,2017-05-26,2017-05-29,1093,0,17,13,0,4,Ipsos,Bundestag,Ipsos,Sonstige,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,1,38,Forsa,Bundestag,Stern / RTL,CDUCSU,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,2,25,Forsa,Bundestag,Stern / RTL,SPD,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,3,9,Forsa,Bundestag,Stern / RTL,FDP,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,5,8,Forsa,Bundestag,Stern / RTL,Linke,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,4,7,Forsa,Bundestag,Stern / RTL,Gruene,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,7,7,Forsa,Bundestag,Stern / RTL,AfD,2017-09-24
527,2017-05-31,2017-05-22,2017-05-26,2001,0,2,2,0,6,Forsa,Bundestag,Stern / RTL,Sonstige,2017-09-24
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,1,23,Forsa,Berlin,Berliner Zeitung,CDUCSU,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,2,22,Forsa,Berlin,Berliner Zeitung,SPD,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,5,16,Forsa,Berlin,Berliner Zeitung,Linke,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,4,13,Forsa,Berlin,Berliner Zeitung,Gruene,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,0,10,Forsa,Berlin,Berliner Zeitung,Sonstige,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,3,8,Forsa,Berlin,Berliner Zeitung,FDP,NA
526,2017-05-30,2017-05-16,2017-05-24,1001,3,2,15,7,8,Forsa,Berlin,Berliner Zeitung,AfD,NA
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,1,36.9,Civey,Bundestag,Spiegel Online,CDUCSU,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,2,25,Civey,Bundestag,Spiegel Online,SPD,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,3,8.8,Civey,Bundestag,Spiegel Online,FDP,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,7,8.8,Civey,Bundestag,Spiegel Online,AfD,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,5,8.7,Civey,Bundestag,Spiegel Online,Linke,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,4,7.4,Civey,Bundestag,Spiegel Online,Gruene,2017-09-24
525,2017-05-30,2017-05-26,2017-05-29,7563,0,16,14,0,4.4,Civey,Bundestag,Spiegel Online,Sonstige,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,1,35.5,INSA,Bundestag,BILD,CDUCSU,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,2,26,INSA,Bundestag,BILD,SPD,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,3,10,INSA,Bundestag,BILD,FDP,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,5,10,INSA,Bundestag,BILD,Linke,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,7,9,INSA,Bundestag,BILD,AfD,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,4,6,INSA,Bundestag,BILD,Gruene,2017-09-24
524,2017-05-29,2017-05-26,2017-05-29,2053,0,5,4,0,3.5,INSA,Bundestag,BILD,Sonstige,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,1,38,Emnid,Bundestag,BILD am Sonntag,CDUCSU,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,2,25,Emnid,Bundestag,BILD am Sonntag,SPD,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,3,8,Emnid,Bundestag,BILD am Sonntag,FDP,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,4,8,Emnid,Bundestag,BILD am Sonntag,Gruene,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,5,8,Emnid,Bundestag,BILD am Sonntag,Linke,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,7,8,Emnid,Bundestag,BILD am Sonntag,AfD,2017-09-24
523,2017-05-27,2017-05-18,2017-05-23,1703,0,3,3,0,5,Emnid,Bundestag,BILD am Sonntag,Sonstige,2017-09-24
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,1,41,INSA,Niedersachsen,BILD,CDUCSU,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,2,27,INSA,Niedersachsen,BILD,SPD,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,3,9,INSA,Niedersachsen,BILD,FDP,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,4,8,INSA,Niedersachsen,BILD,Gruene,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,7,6,INSA,Niedersachsen,BILD,AfD,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,5,5,INSA,Niedersachsen,BILD,Linke,2017-10-15
522,2017-05-27,2017-05-18,2017-05-23,1000,9,5,4,0,4,INSA,Niedersachsen,BILD,Sonstige,2017-10-15
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,1,37,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,CDUCSU,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,2,26,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,SPD,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,3,9,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,FDP,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,4,8,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Gruene,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,5,8,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Linke,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,7,8,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,AfD,2017-09-24
521,2017-05-26,2017-05-05,2017-05-19,1457,0,9,6,0,4,Allensbach,Bundestag,Frankfurter Allgemeine Zeitung,Sonstige,2017-09-24
520,2017-05-23,2017-05-17,2017-05-20,1000,3,1,16,1,24,Infratest dimap,Berlin,RBB / Berliner Morgenpost,CDUCSU,NA
520,2017-05-23,2017-05-17,2017-05-20,1000,3,1,16,2,22,Infratest dimap,Berlin,RBB / Berliner Morgenpost,SPD,NA
520,2017-05-23,2017-05-17,2017-05-20,1000,3,1,16,5,17,Infratest dimap,Berlin,RBB / Berliner Morgenpost,Linke,NA
520,2017-05-23,2017-05-17,2017-05-20,1000,3,1,16,4,13,Infratest dimap,Berlin,RBB / Berliner Morgenpost,Gruene,NA
520,2017-05-23,2017-05-17,2017-05-20,1000,3,1,16,7,10,Infratest dimap,Berlin,RBB / Berliner Morgenpost,AfD,NA
